,1,2,3,4,5,6,7,8,9,10,11,12,13
1547,1080600575,2019/06/24 19:24:29,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,保安路61號,經度:120.196299155244 緯度:22.9903042441418X_97坐標:167603.03 Y_97坐標:2543435.21
1548,1080600572,2019/06/24 18:58:43,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,永福路與友愛街口,經度:120.200698940355 緯度:22.9912738529104X_97坐標:168054.71 Y_97坐標:2543540.12
1549,1080600571,2019/06/24 18:55:16,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,民族路二段317巷3號,經度:120.202867966741 緯度:22.9965720137304X_97坐標:168280.28 Y_97坐標:2544125.63
1550,1080600570,2019/06/24 17:43:53,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區文賢路996號前(鄰停車場柵欄處)側溝破損等2件搶修,經度:120.193913875168 緯度:23.0128468128248X_97坐標:167372.2 Y_97坐標:2545932.93
1551,1080600569,2019/06/24 16:23:50,結案,PC,養護工程科一股,陳明照,其他正常,南區,其他,其他正常,,日新橋,經度:120.189661849933 緯度:22.963532128252X_97坐標:166906.16 Y_97坐標:2540474.2
1552,1080600568,2019/06/24 15:04:02,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,林森路二段192巷50弄35號,經度:120.226106194878 緯度:22.9891451629739X_97坐標:170658.36 Y_97坐標:2543290.42
1553,1080600567,2019/06/24 14:46:19,結案,PC,養護工程科一股,鄭世衡,路面破(龜)裂,南區,鋪面,路面破(龜)裂,,南區.管遷,經度:120.203756543382 緯度:22.977024961824X_97坐標:168359.63 Y_97坐標:2541960.49
1554,1080600565,2019/06/24 14:41:02,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,永福路與友愛街口,經度:120.200652337136 緯度:22.9912540224012X_97坐標:168049.92 Y_97坐標:2543537.95
1555,1080600564,2019/06/24 14:38:42,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,生產路385號,經度:120.23193169914 緯度:22.9665049229034X_97坐標:171242.51 Y_97坐標:2540780.11
1556,1080600563,2019/06/24 14:31:25,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區新建路26巷口,經度:120.185139654796 緯度:22.9701828574779X_97坐標:166446.51 Y_97坐標:2541213.27
1557,1080600562,2019/06/24 14:25:37,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,文和街42旁巷內,經度:120.192702628593 緯度:23.0038365471478X_97坐標:167242.54 Y_97坐標:2544935.81
1558,1080600561,2019/06/24 14:20:34,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,安南區,照明異常,路燈維修,,安明路197邊顯宮橋東邊,經度:120.155385676232 緯度:23.0426516271426X_97坐標:163441.71 Y_97坐標:2549255.81
1559,1080600560,2019/06/24 14:18:59,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,安南區,照明異常,路燈維修,,安明路編號68.162.179.211以上東邊,經度:120.178046260841 緯度:23.0189083824523X_97坐標:165749.38 Y_97坐標:2546613.23
1560,1080600559,2019/06/24 14:17:44,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,安南區,照明異常,路燈維修,,安明路編號50.55.60.73.172以上西邊,經度:120.177648115304 緯度:23.0190886314426X_97坐標:165708.68 Y_97坐標:2546633.42
1561,1080600558,2019/06/24 14:16:29,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,安南區,照明異常,路燈維修,,安明路編號66西,經度:120.137946843524 緯度:23.0554504338369X_97坐標:161662.79 Y_97坐標:2550683.6
1562,1080600557,2019/06/24 14:10:08,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,仁和路42-3號對面,經度:120.2300692646 緯度:22.9780772995995X_97坐標:171058.25 Y_97坐標:2542062.63
1563,1080600556,2019/06/24 14:04:47,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東門路二段312巷內,經度:120.22588574024 緯度:22.9835874577827X_97坐標:170632.51 Y_97坐標:2542675.08
1564,1080600555,2019/06/24 14:02:23,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東寧15巷內,經度:120.220014626444 緯度:22.9923724720955X_97坐標:170035.71 Y_97坐標:2543651.12
1565,1080600554,2019/06/24 13:59:59,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,立德十一路63號前,經度:120.215127828383 緯度:22.9784251844324X_97坐標:169526.43 Y_97坐標:2542109.27
1566,1080600553,2019/06/24 13:58:06,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,府中街98巷7號,經度:120.205675912578 緯度:22.9903435853396X_97坐標:168564.42 Y_97坐標:2543434.33
1567,1080600552,2019/06/24 13:55:30,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區忠明街從海安路到康樂街,經度:120.196937469117 緯度:22.9961191783337X_97坐標:167672 Y_97坐標:2544078.8
1568,1080600551,2019/06/24 13:53:20,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,安平區,照明異常,路燈維修,,中西區中華西路二段550巷30弄33號,經度:120.188381648598 緯度:23.0016861568847X_97坐標:166798.25 Y_97坐標:2544700.12
1569,1080600550,2019/06/24 13:50:08,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,新都路入火葬場路口5547.5548.5549,經度:120.201757029941 緯度:22.9708863207434X_97坐標:168150.91 Y_97坐標:2541281.81
1570,1080600549,2019/06/24 13:46:49,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區明興路1181巷與萬年七街口,經度:120.189834172746 緯度:22.9259370820011X_97坐標:166900.88 Y_97坐標:2536310.83
1571,1080600548,2019/06/24 13:41:48,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,世平路168號,經度:120.14978439722 緯度:22.99625454071X_97坐標:162837.83 Y_97坐標:2544121.04
1572,1080600547,2019/06/24 12:34:05,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,新建路3巷南和公園前第3支,經度:120.185227220542 緯度:22.9765452132494X_97坐標:166459.4 Y_97坐標:2541917.79
1573,1080600546,2019/06/24 12:12:48,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東門路二段121號旁,經度:120.221891482862 緯度:22.9857942850837X_97坐標:170224.27 Y_97坐標:2542921.63
1574,1080600545,2019/06/24 12:08:59,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,衛民街93巷口,經度:120.209759494469 緯度:22.9930171527101X_97坐標:168984.69 Y_97坐標:2543728.14
1575,1080600544,2019/06/24 10:18:27,結案,PC,公園管理科二股,李亭葳,周圍環境清潔,永康區,環境,周圍環境清潔,108/06/21,永康公園,經度:120.242740021527 緯度:23.0031291369837X_97坐標:172371.77 Y_97坐標:2544830.1
1576,1080600543,2019/06/24 10:07:15,結案,PC,公園管理科二股,李亭葳,周圍環境清潔,永康區,環境,周圍環境清潔,108/06/20,永康區公2(東橋公園),經度:120.23678699188 緯度:23.0196580878795X_97坐標:171771.02 Y_97坐標:2546663.68
1577,1080600542,2019/06/24 10:02:29,結案,PC,公園管理科二股,李亭葳,草花整理新(補)植,永康區,灌木及草花,草花整理新(補)植,108/06/18,永康區崑大路,經度:120.253495640677 緯度:22.9979435875233X_97坐標:173471.47 Y_97坐標:2544250.2
1578,1080600540,2019/06/24 08:27:15,結案,PC,公園管理科二股,蘇豊欽,路燈增設,楠西區,照明不足,路燈增設,,鹿田高分4增設路燈,經度:120.489446191607 緯度:23.1549599990771X_97坐標:197721.42 Y_97坐標:2561534.06
1579,1080600539,2019/06/24 08:24:03,結案,PC,公園管理科二股,蘇豊欽,路燈增設,大內區,照明不足,路燈增設,,石城里又新高幹83左8C1增設路燈,經度:120.363665568073 緯度:23.1283568824925X_97坐標:184828.82 Y_97坐標:2558638.73
1580,1080600538,2019/06/24 08:23:26,結案,PC,公園管理科二股,蘇豊欽,路燈增設,大內區,照明不足,路燈增設,,石湖里代天府後石瀨高幹35-1右4-1增設路燈,經度:120.355654020223 緯度:23.12823197497X_97坐標:184008.22 Y_97坐標:2558628.5
1581,1080600537,2019/06/24 07:06:14,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,台南市南區國民路475巷80號前,經度:120.207442286365 緯度:22.9714004859037X_97坐標:168734.19 Y_97坐標:2541335.59
1582,1080600536,2019/06/24 07:02:32,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,中西區,路燈,路燈正常,,台南市中西區萬昌街90巷,經度:120.210659337989 緯度:22.9925207365417X_97坐標:169076.65 Y_97坐標:2543672.67
1583,1080600535,2019/06/24 06:59:29,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,中西區,路燈,路燈正常,,台南市中西區民權路1段16巷內,經度:120.210944037856 緯度:22.9905420240583X_97坐標:169104.66 Y_97坐標:2543453.39
1584,1080600534,2019/06/24 06:53:23,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,萬年七街第2支3650,經度:120.189846441553 緯度:22.9297097756864X_97坐標:166904.44 Y_97坐標:2536728.61
1585,1080600533,2019/06/24 06:51:55,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,萬年七街238號3637,經度:120.189868279777 緯度:22.9299392537919X_97坐標:166906.82 Y_97坐標:2536754.01
1586,1080600532,2019/06/24 06:50:41,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,萬年七街238號3635,經度:120.189838715268 緯度:22.9299105675452X_97坐標:166903.77 Y_97坐標:2536750.85
1587,1080600531,2019/06/24 06:47:52,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,金華路一段29號巷口,經度:120.189234662518 緯度:22.9618094310211X_97坐標:166861.3 Y_97坐標:2540283.67
1588,1080600530,2019/06/24 06:44:33,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南和路灣里高幹12,經度:120.188852783891 緯度:22.9610589693829X_97坐標:166821.68 Y_97坐標:2540200.78
1589,1080600529,2019/06/24 06:42:55,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南和路灣里高幹11,經度:120.188913917604 緯度:22.9610112416632X_97坐標:166827.92 Y_97坐標:2540195.46
1590,1080600528,2019/06/24 06:41:27,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,南和路28號,經度:120.186720561719 緯度:22.9587056298144X_97坐標:166601.58 Y_97坐標:2539941.38
1591,1080600527,2019/06/24 00:57:42,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,喜樹路302巷15弄5號,經度:120.177742891285 緯度:22.938996926116X_97坐標:165668.7 Y_97坐標:2537763.96
1592,1080600526,2019/06/24 00:44:07,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,國華街普祭殿前(0677),經度:120.199463016506 緯度:22.9988242930162X_97坐標:167932.56 Y_97坐標:2544376.95
1593,1080600525,2019/06/24 00:32:29,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,德高街91號,經度:120.235006300521 緯度:22.9664672301967X_97坐標:171557.77 Y_97坐標:2540774.29
1594,1080600523,2019/06/24 00:12:36,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,衛國街114巷21號(7519),經度:120.224842230643 緯度:22.9880522031732X_97坐標:170528.13 Y_97坐標:2543170.07
1595,1080600522,2019/06/24 00:06:51,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,龍山街(世界地標),經度:120.223270110359 緯度:22.9837813600635X_97坐標:170364.44 Y_97坐標:2542697.97
1596,1080600521,2019/06/24 00:03:52,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,府前路二段258巷,經度:120.187235980831 緯度:22.9968667856753X_97坐標:166677.84 Y_97坐標:2544167.07
1597,1080600520,2019/06/23 23:57:02,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,東區,路燈,路燈正常,,崇學路230巷121號,經度:120.225687968625 緯度:22.9799727939704X_97坐標:170610.12 Y_97坐標:2542274.9
1598,1080600519,2019/06/23 23:55:49,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,東區,路燈,路燈正常,,崇學路230巷100號,經度:120.225793497285 緯度:22.9802462016052X_97坐標:170621.1 Y_97坐標:2542305.12
1599,1080600518,2019/06/23 23:52:32,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,衛民街與萬昌街口,經度:120.210677110553 緯度:22.9929366632965X_97坐標:169078.72 Y_97坐標:2543718.72
1600,1080600517,2019/06/23 23:48:26,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,中正路410號,經度:120.19253963956 緯度:22.9942910698122X_97坐標:167220.01 Y_97坐標:2543878.83
1601,1080600516,2019/06/23 23:41:53,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,鯤鯓路與濱海路口7-11對面,經度:120.183831966721 緯度:22.9590100072552X_97坐標:166305.54 Y_97坐標:2539976.73
1602,1080600515,2019/06/23 23:38:36,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,建平一街224巷20-2號,經度:120.175414069329 緯度:22.9853255486749X_97坐標:165458.65 Y_97坐標:2542895.75
1603,1080600514,2019/06/23 23:28:23,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區西濱公路台南往高雄方向二仁溪橋上中間位置,經度:120.177169511365 緯度:22.9142684533876X_97坐標:165594.57 Y_97坐標:2535025.86
1604,1080600513,2019/06/23 23:19:09,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,喜樹路171巷1號對面,經度:120.178383812849 緯度:22.9407473093216X_97坐標:165735.52 Y_97坐標:2537957.43
1605,1080600512,2019/06/23 23:15:49,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,灣裡路282巷110弄77-7號德濟宮前240646,經度:120.176974624741 緯度:22.9237311579515X_97坐標:165580.44 Y_97坐標:2536073.87
1606,1080600511,2019/06/23 23:09:50,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,北區,路燈,路燈正常,,民德路34號旁 3477,經度:120.202338947012 緯度:23.0058606252542X_97坐標:168231.64 Y_97坐標:2545154.55
1607,1080600510,2019/06/23 22:55:07,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,世平五街40巷55號,經度:120.147427964854 緯度:22.9970753481481X_97坐標:162596.77 Y_97坐標:2544213.34
1608,1080600509,2019/06/23 22:38:30,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,北門路往四維地下機車道南側,經度:120.211848444382 緯度:22.9945326134191X_97坐標:169199.76 Y_97坐標:2543894.81
1609,1080600508,2019/06/23 22:21:20,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,東區,路燈,路燈正常,,明東街58號,經度:120.234972816289 緯度:22.9613081072657X_97坐標:171551.36 Y_97坐標:2540202.99
1610,1080600507,2019/06/23 19:45:51,結案,PC,原宏營造有限公司,李坤展,路面坑洞,麻豆區,鋪面,路面坑洞,171甲線2K+800,171甲線2K+800,經度:120.288496978101 緯度:23.1843971556444X_97坐標:177160.36 Y_97坐標:2564880.26
1611,1080600506,2019/06/22 23:59:25,結案,PC,原宏營造有限公司,李坤展,路面坑洞,新營區,鋪面,路面坑洞,172線18K+400、南311線0K+200,172線18K+400、南311線0K+200,經度:120.292491096283 緯度:23.3068464057815X_97坐標:177635.36 Y_97坐標:2578438.57
1612,1080600505,2019/06/22 23:13:14,結案,PC,原宏營造有限公司,李坤展,蓋版損壞,下營區,排水設施,蓋版損壞,174線21K+000,174線21K+000,經度:120.288889852752 緯度:23.2483613580987X_97坐標:177235.24 Y_97坐標:2571963.58
1613,1080600504,2019/06/22 22:58:20,結案,PC,原宏營造有限公司,李坤展,路面掏空,柳營區,鋪面,路面掏空,南316線1K+400,南316線1K+400,經度:120.310212238909 緯度:23.2766396461595X_97坐標:179432.03 Y_97坐標:2575084.65
1614,1080600503,2019/06/21 19:47:55,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,國安街56巷尾國安高幹27,經度:120.191764925693 緯度:23.0201450824349X_97坐標:167156.37 Y_97坐標:2546742.36
1615,1080600502,2019/06/21 19:43:39,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,城北路736巷第6支安南高幹306右6,經度:120.13135454049 緯度:23.0764419129074X_97坐標:161001.03 Y_97坐標:2553012.25
1616,1080600501,2019/06/21 19:40:34,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,安中路6段578巷65號後2支,經度:120.131329905063 緯度:23.062921709879X_97坐標:160989.61 Y_97坐標:2551515
1617,1080600500,2019/06/21 19:37:44,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,四草大道686巷本田高幹155右18右2A4編號121162,經度:120.133614338521 緯度:23.0132368934452X_97坐標:161191.14 Y_97坐標:2546011.4
1618,1080600499,2019/06/21 19:33:03,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,海佃路2段573巷16號,經度:120.187303344955 緯度:23.0394613018153X_97坐標:166710.91 Y_97坐標:2548883.99
