,觀測時間(day),測站氣壓(hPa),海平面氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),露點溫度(℃),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),降水時數(hour),最大十分鐘降水量(mm),最大十分鐘降水量起始時間(LST),最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間(LST),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),能見度(km),A型蒸發量(mm),日最高紫外線指數,日最高紫外線指數時間(LST),總雲量(0~10)
3816,20100614,1008.2,1009.3,1009.2,2010-06-14 10:32,1007.0,2010-06-14 15:39,26.2,31.0,2010-06-14 12:49,24.1,2010-06-14 15:44,23.2,84,64,2010-06-14 13:14,2.7,150,9.2,220,2010-06-14 15:18,56.0,3.0,11.5,2010-06-14 15:26,29.0,2010-06-14 14:44,1.2,8.9,8.25,...,...,...,...,...
3817,20100615,1008.1,1009.2,1009.1,2010-06-15 21:55,1006.4,2010-06-15 04:23,27.1,31.9,2010-06-15 12:23,25.4,2010-06-15 05:56,22.8,78,59,2010-06-15 12:31,2.8,150,8.8,180,2010-06-15 12:28,13.0,1.4,6.5,2010-06-15 14:58,8.5,2010-06-15 14:38,0.6,4.4,7.05,...,...,...,...,...
3818,20100616,1008.2,1009.3,1009.2,2010-06-16 22:14,1006.8,2010-06-16 03:19,29.0,32.7,2010-06-16 11:43,25.5,2010-06-16 03:54,23.1,71,55,2010-06-16 12:08,3.1,170,9.9,210,2010-06-16 13:09,0.0,0.0,0.0,...,0.0,...,6.7,49.6,16.82,...,...,...,...,...
3819,20100617,1008.5,1009.6,1009.7,2010-06-17 10:23,1007.6,2010-06-17 02:14,30.2,34.1,2010-06-17 13:00,26.6,2010-06-17 04:50,23.1,67,52,2010-06-17 13:11,3.2,170,9.4,230,2010-06-17 11:32,0.0,0.0,0.0,...,0.0,...,8.4,62.2,18.95,...,...,...,...,...
3820,20100618,1008.6,1009.7,1010.0,2010-06-18 08:58,1007.5,2010-06-18 02:05,30.2,33.8,2010-06-18 13:28,27.5,2010-06-18 05:27,22.9,66,49,2010-06-18 13:50,2.7,170,7.6,250,2010-06-18 13:42,0.0,0.0,0.0,...,0.0,...,6.7,49.6,16.29,...,...,...,...,...
3821,20100619,1008.5,1009.6,1010.0,2010-06-19 08:58,1007.6,2010-06-19 23:56,30.1,33.9,2010-06-19 13:24,26.7,2010-06-19 05:01,22.9,66,49,2010-06-19 14:34,2.4,250,7.5,270,2010-06-19 13:47,0.0,0.0,0.0,...,0.0,...,9.2,68.1,18.42,...,...,...,...,...
3822,20100620,1007.6,1008.7,1009.2,2010-06-20 08:41,1006.1,2010-06-20 16:31,30.0,33.4,2010-06-20 12:14,27.1,2010-06-20 04:38,23.4,68,55,2010-06-20 10:34,2.5,210,7.9,240,2010-06-20 12:12,0.0,0.0,0.0,...,0.0,...,6.4,47.4,15.32,...,...,...,...,...
3823,20100621,1007.7,1008.8,1009.7,2010-06-21 21:12,1006.4,2010-06-21 14:51,30.2,33.7,2010-06-21 13:20,27.4,2010-06-21 05:27,23.4,68,53,2010-06-21 10:54,2.8,240,10.9,190,2010-06-21 10:51,0.0,0.0,0.0,...,0.0,...,8.7,64.4,17.13,...,...,...,...,...
3824,20100622,1008.6,1009.7,1010.4,2010-06-22 22:09,1007.0,2010-06-22 15:03,30.5,35.1,2010-06-22 11:49,27.4,2010-06-22 05:30,23.2,66,50,2010-06-22 13:05,3.2,160,11.3,230,2010-06-22 13:54,0.0,0.0,0.0,...,0.0,...,9.7,71.8,19.96,...,...,...,...,...
3825,20100623,1007.8,1008.9,1010.0,2010-06-23 00:01,1006.1,2010-06-23 16:20,29.1,33.3,2010-06-23 12:15,27.3,2010-06-23 13:04,23.1,70,57,2010-06-23 12:15,2.2,240,7.8,260,2010-06-23 12:51,2.0,0.4,1.5,2010-06-23 12:51,2.0,2010-06-23 12:05,4.0,29.6,11.28,...,...,...,...,...
3826,20100624,1004.8,1005.9,1007.0,2010-06-24 00:01,1003.1,2010-06-24 18:57,27.1,31.5,2010-06-24 09:33,25.1,2010-06-24 15:05,22.5,76,60,2010-06-24 09:34,2.8,140,10.9,260,2010-06-24 09:57,24.0,2.0,9.0,2010-06-24 14:28,17.0,2010-06-24 14:08,1.4,10.4,6.44,...,...,...,...,...
3827,20100625,1003.9,1005.0,1005.8,2010-06-25 22:24,1002.1,2010-06-25 04:04,25.8,27.0,2010-06-25 04:45,25.0,2010-06-25 10:49,23.1,86,72,2010-06-25 04:04,3.4,130,10.3,120,2010-06-25 14:57,52.5,3.3,12.5,2010-06-25 09:41,17.0,2010-06-25 09:41,0.0,0.0,2.23,...,...,...,...,...
3828,20100626,1006.6,1007.7,1008.9,2010-06-26 22:29,1004.1,2010-06-26 02:11,28.0,30.6,2010-06-26 16:17,25.4,2010-06-26 00:50,23.5,77,66,2010-06-26 16:56,3.3,140,10.8,250,2010-06-26 09:39,3.0,0.4,1.5,2010-06-26 09:33,2.0,2010-06-26 09:33,0.7,5.2,7.62,...,...,...,...,...
3829,20100627,1007.6,1008.7,1008.7,2010-06-27 00:01,1005.7,2010-06-27 15:55,29.7,33.2,2010-06-27 13:50,26.5,2010-06-27 03:27,23.8,71,59,2010-06-27 10:33,3.8,210,12.0,200,2010-06-27 13:37,0.0,0.0,0.0,...,0.0,...,8.7,64.4,19.09,...,...,...,...,...
3830,20100628,1007.5,1008.6,1009.2,2010-06-28 21:57,1006.2,2010-06-28 14:03,29.9,33.5,2010-06-28 12:50,27.5,2010-06-28 04:11,23.6,69,55,2010-06-28 10:41,3.3,210,14.2,210,2010-06-28 14:20,0.0,0.0,0.0,...,0.0,...,6.7,49.6,15.51,...,...,...,...,...
3831,20100629,1008.4,1009.5,1009.8,2010-06-29 21:39,1007.1,2010-06-29 04:47,30.2,33.6,2010-06-29 12:44,27.3,2010-06-29 04:49,23.6,68,54,2010-06-29 15:19,2.5,250,8.0,230,2010-06-29 08:38,T,0.1,T,2010-06-29 21:10,T,2010-06-29 21:10,8.7,64.5,19.21,...,...,...,...,...
3832,20100630,1007.8,1008.9,1009.2,2010-06-30 00:03,1006.1,2010-06-30 18:05,30.4,34.0,2010-06-30 12:44,27.7,2010-06-30 04:54,24.1,70,54,2010-06-30 12:13,2.1,340,7.8,260,2010-06-30 13:04,0.0,0.0,0.0,...,0.0,...,7.9,58.6,19.27,...,...,...,...,...
3833,20100701,1006.9,1008.0,1008.5,2010-07-01 08:08,1005.8,2010-07-01 15:50,30.7,34.8,2010-07-01 12:28,28.5,2010-07-01 05:54,24.6,70,55,2010-07-01 12:20,2.1,170,8.3,260,2010-07-01 14:10,0.0,0.0,0.0,...,0.0,...,5.8,43.0,15.49,...,...,...,...,...
3834,20100702,1006.5,1007.6,1007.6,2010-07-02 08:36,1005.3,2010-07-02 15:50,30.5,34.6,2010-07-02 13:26,28.5,2010-07-02 04:17,23.7,67,50,2010-07-02 14:05,2.4,250,7.7,230,2010-07-02 15:33,0.0,0.0,0.0,...,0.0,...,7.1,52.7,16.32,...,...,...,...,...
3835,20100703,1007.6,1008.7,1009.0,2010-07-03 10:12,1006.4,2010-07-03 03:18,30.6,34.2,2010-07-03 12:13,27.9,2010-07-03 04:37,23.5,66,52,2010-07-03 12:01,2.6,140,8.9,240,2010-07-03 13:35,0.0,0.0,0.0,...,0.0,...,10.1,75.0,20.74,...,...,...,...,...
3836,20100704,1007.7,1008.8,1009.3,2010-07-04 09:42,1006.4,2010-07-04 16:23,30.9,34.0,2010-07-04 13:43,28.3,2010-07-04 04:40,23.9,67,55,2010-07-04 16:16,2.8,230,8.7,250,2010-07-04 12:19,0.0,0.0,0.0,...,0.0,...,8.8,65.3,19.26,...,...,...,...,...
3837,20100705,1006.0,1007.1,1006.8,2010-07-05 00:02,1004.6,2010-07-05 16:40,30.6,33.4,2010-07-05 14:02,28.5,2010-07-05 05:19,24.4,70,62,2010-07-05 14:48,3.2,240,9.9,230,2010-07-05 13:25,T,0.2,T,2010-07-05 07:01,T,2010-07-05 07:01,4.7,34.9,13.35,...,...,...,...,...
3838,20100706,1006.9,1008.0,1008.0,2010-07-06 11:37,1005.9,2010-07-06 15:41,30.8,34.1,2010-07-06 13:28,28.6,2010-07-06 00:51,23.4,65,49,2010-07-06 14:22,3.0,210,8.9,240,2010-07-06 10:50,2.5,0.4,2.0,2010-07-06 00:44,2.5,2010-07-06 00:05,8.2,60.9,18.03,...,...,...,...,...
3839,20100707,1008.2,1009.3,1009.5,2010-07-07 11:07,1006.4,2010-07-07 01:58,30.6,34.3,2010-07-07 13:39,27.9,2010-07-07 04:08,23.5,66,53,2010-07-07 15:08,2.7,250,7.9,240,2010-07-07 17:09,0.0,0.0,0.0,...,0.0,...,8.9,66.2,17.84,...,...,...,...,...
3840,20100708,1008.2,1009.3,1009.5,2010-07-08 09:31,1006.6,2010-07-08 16:06,30.5,34.2,2010-07-08 12:54,28.0,2010-07-08 03:18,23.5,66,53,2010-07-08 12:16,2.9,140,9.2,250,2010-07-08 14:10,0.0,0.0,0.0,...,0.0,...,8.4,62.5,18.19,...,...,...,...,...
3841,20100709,1008.3,1009.4,1009.3,2010-07-09 21:33,1007.1,2010-07-09 15:41,30.3,33.8,2010-07-09 11:42,27.7,2010-07-09 04:23,23.3,67,54,2010-07-09 12:58,2.7,250,8.1,240,2010-07-09 15:25,0.0,0.0,0.0,...,0.0,...,5.1,38.0,15.24,...,...,...,...,...
3842,20100710,1009.1,1010.2,1010.1,2010-07-10 21:47,1008.1,2010-07-10 04:59,30.6,34.3,2010-07-10 12:09,27.7,2010-07-10 05:58,23.1,65,50,2010-07-10 11:20,2.5,240,8.7,270,2010-07-10 13:47,0.0,0.0,0.0,...,0.0,...,8.1,60.3,19.60,...,...,...,...,...
3843,20100711,1008.9,1010.0,1010.4,2010-07-11 08:04,1007.2,2010-07-11 16:48,30.7,34.7,2010-07-11 12:47,27.7,2010-07-11 04:56,22.8,63,50,2010-07-11 13:15,2.6,140,9.0,240,2010-07-11 12:41,0.0,0.0,0.0,...,0.0,...,10.1,75.3,19.85,...,...,...,...,...
3844,20100712,1008.3,1009.4,1009.7,2010-07-12 22:36,1006.4,2010-07-12 14:39,30.7,34.0,2010-07-12 13:08,28.4,2010-07-12 05:01,23.3,65,53,2010-07-12 10:06,3.2,220,10.2,230,2010-07-12 13:49,0.0,0.0,0.0,...,0.0,...,6.4,47.7,16.20,...,...,...,...,...
3845,20100713,1008.3,1009.4,1010.1,2010-07-13 21:47,1006.4,2010-07-13 15:03,29.3,33.9,2010-07-13 10:28,25.9,2010-07-13 19:15,23.0,70,56,2010-07-13 15:25,2.2,210,11.6,210,2010-07-13 16:09,2.0,0.8,1.5,2010-07-13 12:27,1.5,2010-07-13 12:17,3.9,29.1,10.30,...,...,...,...,...
3846,20100714,1008.3,1009.4,1009.9,2010-07-14 18:20,1006.8,2010-07-14 15:15,28.8,35.4,2010-07-14 12:47,24.4,2010-07-14 18:30,22.1,68,48,2010-07-14 13:16,2.2,10,9.7,110,2010-07-14 17:01,8.5,1.2,5.5,2010-07-14 17:41,8.0,2010-07-14 17:15,7.2,53.8,16.32,...,...,...,...,...
3847,20100715,1008.4,1009.5,1010.5,2010-07-15 22:54,1006.3,2010-07-15 16:40,28.2,34.2,2010-07-15 12:53,23.2,2010-07-15 18:45,22.0,70,52,2010-07-15 11:08,2.0,310,19.1,150,2010-07-15 18:10,36.5,2.3,9.0,2010-07-15 18:32,33.5,2010-07-15 17:59,7.3,54.6,16.57,...,...,...,...,...
3848,20100716,1008.8,1009.9,1010.9,2010-07-16 21:35,1006.4,2010-07-16 15:31,28.6,35.3,2010-07-16 13:31,24.9,2010-07-16 05:28,22.5,70,48,2010-07-16 13:21,2.0,360,9.7,290,2010-07-16 14:55,8.0,0.9,2.0,2010-07-16 17:39,7.0,2010-07-16 17:25,8.1,60.6,18.47,...,...,...,...,...
3849,20100717,1010.1,1010.8,1012.2,2010-07-17 22:03,1008.3,2010-07-17 14:39,28.6,33.6,2010-07-17 13:24,23.6,2010-07-17 16:11,22.7,72,61,2010-07-17 13:41,1.6,70,13.4,150,2010-07-17 16:06,45.5,1.2,17.0,2010-07-17 16:21,45.5,2010-07-17 15:55,5.7,42.7,13.20,...,...,...,...,...
3850,20100718,X,X,X,...,X,...,X,X,...,X,...,22.5,...,X,...,2.3,300,8.5,30,2010-07-18 10:20,0.0,0.0,0.0,...,0.0,...,10.7,80.2,20.81,...,...,...,...,...
3851,20100719,1008.2,X,1009.4,2010-07-19 22:09,1007.0,2010-07-19 14:39,X,X,...,X,...,22.4,...,X,...,1.9,240,9.4,240,2010-07-19 15:35,0.0,0.0,0.0,...,0.0,...,7.0,52.5,15.61,...,...,...,...,...
3852,20100720,1008.4,1009.5,1009.6,2010-07-20 08:16,1007.0,2010-07-20 16:11,30.0,X,...,X,...,22.4,66,X,...,2.1,210,9.5,210,2010-07-20 16:17,0.0,0.0,0.0,...,0.0,...,8.6,64.6,16.33,...,...,...,...,...
3853,20100721,1008.8,1009.9,1010.2,2010-07-21 14:51,1006.9,2010-07-21 14:17,27.3,33.8,2010-07-21 11:40,22.9,2010-07-21 17:07,22.6,76,56,2010-07-21 11:29,2.1,40,15.2,170,2010-07-21 14:47,50.0,3.7,15.0,2010-07-21 14:56,43.0,2010-07-21 14:29,4.3,32.3,10.76,...,...,...,...,...
3854,20100722,1008.7,1009.8,1010.3,2010-07-22 21:57,1006.5,2010-07-22 16:05,27.8,32.4,2010-07-22 12:26,24.6,2010-07-22 19:27,22.5,73,59,2010-07-22 11:04,1.8,300,7.9,310,2010-07-22 15:16,2.5,0.5,1.5,2010-07-22 18:58,2.0,2010-07-22 18:15,4.9,36.9,15.40,...,...,...,...,...
3855,20100723,1007.6,1008.7,1009.4,2010-07-23 00:01,1006.0,2010-07-23 15:02,28.3,32.5,2010-07-23 12:34,25.6,2010-07-23 00:08,22.7,72,63,2010-07-23 14:44,1.8,300,8.1,310,2010-07-23 14:42,0.0,0.0,0.0,...,0.0,...,4.2,31.6,13.21,...,...,...,...,...
3856,20100724,1006.8,1007.9,1008.3,2010-07-24 21:13,1005.0,2010-07-24 16:10,27.7,32.9,2010-07-24 12:20,24.0,2010-07-24 18:48,23.0,76,60,2010-07-24 12:24,2.0,120,14.1,170,2010-07-24 17:47,40.5,0.9,10.5,2010-07-24 17:36,30.0,2010-07-24 17:36,2.2,16.6,10.25,...,...,...,...,...
3857,20100725,1006.6,1007.7,1008.3,2010-07-25 21:50,1005.1,2010-07-25 15:10,28.6,32.6,2010-07-25 14:27,25.5,2010-07-25 03:53,22.8,72,56,2010-07-25 14:27,1.6,30,5.8,10,2010-07-25 11:41,0.0,0.0,0.0,...,0.0,...,3.6,27.2,14.16,...,...,...,...,...
3858,20100726,1007.2,1008.3,1009.6,2010-07-26 21:19,1005.3,2010-07-26 04:32,26.7,31.4,2010-07-26 09:25,24.2,2010-07-26 22:30,22.3,78,60,2010-07-26 09:23,3.2,10,10.2,160,2010-07-26 15:16,74.0,4.4,8.0,2010-07-26 21:56,27.5,2010-07-26 21:17,1.1,8.3,4.48,...,...,...,...,...
3859,20100727,1009.2,1010.3,1010.8,2010-07-27 21:54,1007.4,2010-07-27 02:07,24.4,25.9,2010-07-27 11:50,23.6,2010-07-27 08:21,22.8,91,78,2010-07-27 12:00,3.8,140,13.7,190,2010-07-27 13:43,164.5,9.9,14.0,2010-07-27 06:59,40.0,2010-07-27 06:57,0.0,0.0,2.03,...,...,...,...,...
3860,20100728,1009.0,1010.1,1010.8,2010-07-28 08:54,1007.6,2010-07-28 17:44,25.0,26.2,2010-07-28 15:25,23.9,2010-07-28 07:17,22.6,87,78,2010-07-28 21:57,2.7,130,8.8,120,2010-07-28 03:38,31.5,3.6,7.5,2010-07-28 07:13,14.0,2010-07-28 06:55,0.1,0.8,3.75,...,...,...,...,...
3861,20100729,1007.1,1008.2,1008.4,2010-07-29 10:49,1005.3,2010-07-29 15:36,26.2,28.8,2010-07-29 08:59,24.8,2010-07-29 04:35,22.4,80,70,2010-07-29 09:20,2.6,160,8.1,220,2010-07-29 10:51,17.5,2.1,7.5,2010-07-29 20:20,8.0,2010-07-29 19:52,0.4,3.0,5.62,...,...,...,...,...
3862,20100730,1007.4,1008.5,1009.1,2010-07-30 13:35,1005.1,2010-07-30 03:56,25.9,30.7,2010-07-30 10:33,24.9,2010-07-30 16:57,22.5,82,70,2010-07-30 10:25,2.5,150,7.6,280,2010-07-30 10:50,25.0,4.7,6.0,2010-07-30 12:38,12.5,2010-07-30 12:36,1.0,7.6,4.08,...,...,...,...,...
3863,20100731,1008.6,1009.7,1010.7,2010-07-31 22:22,1007.3,2010-07-31 01:16,28.7,32.9,2010-07-31 12:51,24.7,2010-07-31 01:32,23.1,73,59,2010-07-31 12:34,2.5,220,8.3,210,2010-07-31 14:16,0.0,0.0,0.0,...,0.0,...,7.0,53.2,14.59,...,...,...,...,...
3864,20100801,1010.1,1011.2,1011.9,2010-08-01 22:32,1008.4,2010-08-01 15:50,29.3,34.0,2010-08-01 14:08,26.4,2010-08-01 05:24,23.4,71,58,2010-08-01 10:44,1.8,240,8.9,230,2010-08-01 14:54,0.5,1.3,0.5,2010-08-01 17:40,0.5,2010-08-01 17:40,9.1,69.3,19.94,...,...,...,...,...
3865,20100802,1009.3,1010.4,1011.1,2010-08-02 00:02,1006.8,2010-08-02 16:13,29.1,33.6,2010-08-02 11:55,25.8,2010-08-02 03:50,23.1,70,59,2010-08-02 10:30,2.0,250,9.3,230,2010-08-02 14:35,0.5,0.4,0.5,2010-08-02 19:33,0.5,2010-08-02 19:33,8.0,61.0,17.57,...,...,...,...,...
3866,20100803,1005.5,1006.6,1008.1,2010-08-03 00:01,1003.7,2010-08-03 15:15,28.7,33.8,2010-08-03 11:55,25.8,2010-08-03 04:55,23.0,72,56,2010-08-03 11:47,1.9,110,9.5,230,2010-08-03 12:22,0.5,0.5,0.5,2010-08-03 19:22,0.5,2010-08-03 18:32,9.3,71.0,19.70,...,...,...,...,...
3867,20100804,1002.9,1004.0,1004.5,2010-08-04 00:01,1000.6,2010-08-04 16:59,29.7,33.8,2010-08-04 14:03,25.4,2010-08-04 05:55,22.9,68,54,2010-08-04 16:16,1.7,250,6.7,240,2010-08-04 16:56,T,0.1,T,2010-08-04 22:22,T,2010-08-04 22:20,11.4,87.1,20.58,...,...,...,...,...
3868,20100805,1003.7,1004.8,1005.8,2010-08-05 22:07,1001.8,2010-08-05 13:52,29.2,34.9,2010-08-05 12:02,24.6,2010-08-05 17:06,22.8,69,51,2010-08-05 12:22,1.9,270,13.4,110,2010-08-05 16:42,8.0,1.4,3.0,2010-08-05 16:34,6.0,2010-08-05 16:08,8.2,62.7,16.39,...,...,...,...,...
3869,20100806,1004.0,1005.1,1005.7,2010-08-06 08:43,1002.8,2010-08-06 14:13,29.1,34.7,2010-08-06 13:08,25.7,2010-08-06 02:06,23.0,70,54,2010-08-06 12:52,1.3,120,7.4,280,2010-08-06 14:32,0.0,0.0,0.0,...,0.0,...,7.3,55.9,15.98,...,...,...,...,...
3870,20100807,1001.9,1003.0,1004.1,2010-08-07 00:01,999.3,2010-08-07 16:02,30.2,34.0,2010-08-07 14:39,27.2,2010-08-07 05:06,23.9,70,55,2010-08-07 15:45,1.7,270,6.7,230,2010-08-07 16:42,0.0,0.0,0.0,...,0.0,...,5.4,41.4,14.44,...,...,...,...,...
3871,20100808,1000.4,1001.5,1001.7,2010-08-08 00:01,998.7,2010-08-08 16:15,29.4,33.6,2010-08-08 09:53,26.9,2010-08-08 20:33,24.3,75,57,2010-08-08 10:01,2.3,160,7.8,270,2010-08-08 13:28,21.5,1.6,7.5,2010-08-08 17:28,13.5,2010-08-08 16:27,4.9,37.6,9.97,...,...,...,...,...
3872,20100809,1001.6,1002.7,1005.7,2010-08-09 22:58,999.2,2010-08-09 04:53,29.4,34.0,2010-08-09 12:28,26.4,2010-08-09 04:53,24.2,74,61,2010-08-09 11:19,2.8,310,8.2,290,2010-08-09 15:48,0.0,0.0,0.0,...,0.0,...,7.3,56.2,16.95,...,...,...,...,...
3873,20100810,1006.4,1007.5,1009.2,2010-08-10 22:17,1004.2,2010-08-10 02:44,29.6,33.2,2010-08-10 14:06,26.9,2010-08-10 23:04,23.7,71,59,2010-08-10 12:27,3.7,200,10.9,200,2010-08-10 10:23,3.0,0.8,2.0,2010-08-10 21:48,2.5,2010-08-10 21:35,9.7,74.7,17.79,...,...,...,...,...
3874,20100811,1009.0,1010.1,1010.8,2010-08-11 22:14,1006.8,2010-08-11 03:17,29.1,33.0,2010-08-11 15:03,26.9,2010-08-11 03:19,24.0,74,61,2010-08-11 14:35,2.4,140,8.5,210,2010-08-11 08:40,2.0,0.5,1.5,2010-08-11 08:46,2.0,2010-08-11 08:21,2.6,20.1,9.79,...,...,...,...,...
3875,20100812,1009.3,1010.4,1010.7,2010-08-12 00:01,1007.4,2010-08-12 15:13,29.3,34.1,2010-08-12 12:14,26.4,2010-08-12 18:30,23.4,71,57,2010-08-12 10:54,2.4,140,8.8,240,2010-08-12 14:46,T,0.1,T,2010-08-12 00:19,T,2010-08-12 00:18,6.4,49.5,16.27,...,...,...,...,...
3876,20100813,1008.3,1009.4,1009.6,2010-08-13 09:32,1006.7,2010-08-13 16:39,29.9,33.9,2010-08-13 13:03,26.6,2010-08-13 03:59,23.3,68,56,2010-08-13 13:34,2.9,240,8.8,220,2010-08-13 11:19,0.0,0.0,0.0,...,0.0,...,8.6,66.5,17.12,...,...,...,...,...
3877,20100814,1009.0,1010.1,1011.0,2010-08-14 23:45,1007.5,2010-08-14 15:52,30.0,34.2,2010-08-14 11:32,26.6,2010-08-14 18:33,23.1,67,52,2010-08-14 10:49,2.6,210,10.7,210,2010-08-14 13:51,0.0,0.0,0.0,...,0.0,...,8.6,66.6,17.90,...,...,...,...,...
3878,20100815,1010.3,1011.4,1011.5,2010-08-15 21:57,1008.6,2010-08-15 14:56,28.7,34.1,2010-08-15 14:18,24.1,2010-08-15 18:33,22.8,71,54,2010-08-15 11:29,2.4,130,8.6,230,2010-08-15 14:22,T,0.2,T,2010-08-15 11:52,T,2010-08-15 11:52,6.8,52.8,15.02,...,...,...,...,...
3879,20100816,1010.2,1011.3,1011.5,2010-08-16 22:51,1008.5,2010-08-16 14:01,28.7,33.6,2010-08-16 13:10,26.2,2010-08-16 01:33,22.6,70,58,2010-08-16 10:43,2.4,140,8.6,280,2010-08-16 14:02,0.0,0.0,0.0,...,0.0,...,7.0,54.4,15.12,...,...,...,...,...
3880,20100817,1009.7,1010.8,1011.7,2010-08-17 23:02,1007.9,2010-08-17 15:46,28.7,33.6,2010-08-17 12:22,25.3,2010-08-17 18:18,22.5,70,52,2010-08-17 11:47,2.0,90,9.7,120,2010-08-17 18:08,7.5,0.8,4.0,2010-08-17 18:05,6.0,2010-08-17 18:05,8.1,63.1,17.78,...,...,...,...,...
3881,20100818,1010.9,1012.0,1012.7,2010-08-18 22:10,1009.5,2010-08-18 17:16,29.2,34.4,2010-08-18 12:40,25.7,2010-08-18 05:25,22.4,67,54,2010-08-18 11:49,1.5,10,X,X,...,0.0,0.0,0.0,...,0.0,...,5.5,X,12.94,...,...,...,...,...
3882,20100819,1011.7,1012.8,1013.3,2010-08-19 08:43,1009.8,2010-08-19 16:00,29.6,34.0,2010-08-19 13:14,26.3,2010-08-19 04:54,22.7,67,53,2010-08-19 15:43,1.7,320,X,X,...,T,0.1,T,2010-08-19 17:32,T,2010-08-19 17:32,7.1,55.5,15.97,...,...,...,...,...
3883,20100820,1010.1,1011.2,1012.4,2010-08-20 00:01,1007.7,2010-08-20 15:40,29.3,33.2,2010-08-20 14:10,26.7,2010-08-20 19:57,23.6,72,60,2010-08-20 11:52,1.6,300,6.4,300,2010-08-20 17:54,3.5,1.4,2.0,2010-08-20 19:41,3.5,2010-08-20 18:58,4.5,35.2,12.74,...,...,...,...,...
3884,20100821,1007.4,1008.5,1009.1,2010-08-21 00:02,1005.6,2010-08-21 16:24,29.6,33.6,2010-08-21 13:03,26.8,2010-08-21 05:42,23.6,71,57,2010-08-21 12:11,1.9,140,7.7,240,2010-08-21 15:01,0.0,0.0,0.0,...,0.0,...,8.1,63.5,16.40,...,...,...,...,...
3885,20100822,1007.1,1008.2,1008.5,2010-08-22 22:42,1005.2,2010-08-22 13:18,29.4,31.9,2010-08-22 13:58,27.1,2010-08-22 05:09,23.9,73,61,2010-08-22 14:10,1.9,120,8.8,220,2010-08-22 14:33,3.5,0.7,1.5,2010-08-22 18:07,2.0,2010-08-22 18:05,3.4,26.7,8.35,...,...,...,...,...
3886,20100823,1008.2,1009.3,1010.4,2010-08-23 23:32,1006.4,2010-08-23 15:37,28.4,31.8,2010-08-23 14:56,25.7,2010-08-23 08:25,23.6,76,66,2010-08-23 14:08,2.3,230,9.8,220,2010-08-23 05:59,3.5,1.2,1.0,2010-08-23 06:55,2.0,2010-08-23 06:50,2.7,21.2,7.69,...,...,...,...,...
3887,20100824,1009.2,1010.3,1011.3,2010-08-24 22:42,1006.8,2010-08-24 15:46,28.3,33.4,2010-08-24 12:09,25.5,2010-08-24 02:49,23.3,75,57,2010-08-24 12:08,2.3,130,9.3,270,2010-08-24 14:20,23.0,1.2,4.0,2010-08-24 02:03,14.0,2010-08-24 02:00,5.3,41.7,13.74,...,...,...,...,...
3888,20100825,1008.9,1010.0,1010.9,2010-08-25 00:07,1007.1,2010-08-25 14:12,27.8,33.0,2010-08-25 12:46,24.2,2010-08-25 17:58,22.0,71,57,2010-08-25 12:06,1.9,310,9.4,240,2010-08-25 15:04,2.0,0.7,0.5,2010-08-25 16:13,1.5,2010-08-25 16:13,7.5,59.2,16.30,...,...,...,...,...
3889,20100826,1007.7,1008.8,1009.4,2010-08-26 00:06,1005.2,2010-08-26 15:54,28.8,33.3,2010-08-26 12:28,24.6,2010-08-26 03:12,21.7,66,55,2010-08-26 12:45,1.5,310,7.1,290,2010-08-26 13:14,0.0,0.0,0.0,...,0.0,...,6.9,54.5,14.39,...,...,...,...,...
3890,20100827,1005.8,1006.9,1008.0,2010-08-27 00:01,1003.3,2010-08-27 16:57,29.2,33.2,2010-08-27 12:57,26.4,2010-08-27 04:50,22.9,69,58,2010-08-27 10:51,1.9,300,8.1,290,2010-08-27 13:50,0.0,0.0,0.0,...,0.0,...,9.4,74.4,17.37,...,...,...,...,...
3891,20100828,1006.1,1007.2,1008.0,2010-08-28 21:39,1004.9,2010-08-28 07:56,27.9,33.4,2010-08-28 11:17,25.4,2010-08-28 16:52,23.1,76,53,2010-08-28 11:34,1.4,150,8.0,210,2010-08-28 12:15,45.0,1.4,11.0,2010-08-28 16:29,40.0,2010-08-28 16:23,2.8,22.2,8.57,...,...,...,...,...
3892,20100829,1006.3,1007.4,1007.4,2010-08-29 00:36,1004.8,2010-08-29 15:48,27.5,31.9,2010-08-29 11:33,25.7,2010-08-29 06:00,23.1,78,61,2010-08-29 11:04,1.9,110,9.6,160,2010-08-29 13:58,3.5,1.9,0.5,2010-08-29 16:30,1.5,2010-08-29 17:49,3.0,23.8,9.01,...,...,...,...,...
3893,20100830,1003.3,1004.4,1005.7,2010-08-30 00:04,1001.6,2010-08-30 23:36,27.6,31.8,2010-08-30 10:41,25.2,2010-08-30 05:39,22.7,75,60,2010-08-30 10:33,1.5,50,7.8,360,2010-08-30 12:11,T,0.1,T,2010-08-30 15:10,T,2010-08-30 15:10,3.3,26.3,8.92,...,...,...,...,...
